"","Year","Partner.ISO","Reporter.ISO","Reporter.x","Partner.x","Import","Reporter.y","Partner.y","Export","DIF","Disc"
"624",2011,"NZL","HKG","China, Hong Kong SAR","New Zealand",522.228675,"New Zealand","China, Hong Kong SAR",797.956315,-0.527982573917451,-275.72764
"625",2011,"NZL","IDN","Indonesia","New Zealand",729.228492,"New Zealand","Indonesia",855.876482,-0.1736739463548,-126.64799
"626",2011,"NZL","IND","India","New Zealand",715.950845,"New Zealand","India",938.07568,-0.310251515940316,-222.124835
"627",2011,"NZL","JPN","Japan","New Zealand",3110.01837,"New Zealand","Japan",3440.527825,-0.10627250893055,-330.509455
"628",2011,"NZL","KHM","Cambodia","New Zealand",2.24586,"New Zealand","Cambodia",5.606618,-1.49642364172299,-3.360758
"629",2011,"NZL","KOR","Rep. of Korea","New Zealand",1474.131133,"New Zealand","Rep. of Korea",1674.903872,-0.136197339914671,-200.772739
"630",2011,"NZL","LAO","Lao People's Dem. Rep.","New Zealand",0.16747,"New Zealand","Lao People's Dem. Rep.",3.247751,-18.3930315877471,-3.080281
"631",2011,"NZL","MMR","Myanmar","New Zealand",16.246509,"New Zealand","Myanmar",19.980772,-0.229850178890739,-3.734263
"632",2011,"NZL","MYS","Malaysia","New Zealand",787.682039,"New Zealand","Malaysia",874.717817,-0.110496080513015,-87.0357779999999
"633",2011,"NZL","PHL","Philippines","New Zealand",544.521679,"New Zealand","Philippines",756.576005,-0.389432292924374,-212.054326
"634",2011,"NZL","RUS","Russian Federation","New Zealand",215.8684,"New Zealand","Russian Federation",280.226561,-0.298136091248186,-64.358161
"635",2011,"NZL","SGP","Singapore","New Zealand",997.255772,"New Zealand","Singapore",812.804443,0.184958898387805,184.451329
"636",2011,"NZL","THA","Thailand","New Zealand",587.78866,"New Zealand","Thailand",731.836213,-0.24506691401634,-144.047553
"637",2011,"NZL","USA","USA","New Zealand",3352.480577,"New Zealand","USA",3998.498452,-0.192698469137171,-646.017875
"638",2011,"NZL","VNM","Viet Nam","New Zealand",383.946104,"New Zealand","Viet Nam",424.72382,-0.106206875327481,-40.777716
"639",2011,"PHL","AUS","Australia","Philippines",450.303078,"Philippines","Australia",384.520907,0.146084213530515,65.782171
"640",2011,"PHL","BRN","Brunei Darussalam","Philippines",9.277869,"Philippines","Brunei Darussalam",6.232705,0.328218042311225,3.045164
"641",2011,"PHL","CAN","Canada","Philippines",925.487287,"Philippines","Canada",417.786596,0.548576623505797,507.700691
"642",2011,"PHL","CHN","China","Philippines",17992.31707,"Philippines","China",6102.252267,0.660841222213966,11890.064803
"643",2011,"PHL","HKG","China, Hong Kong SAR","Philippines",6123.314261,"Philippines","China, Hong Kong SAR",3698.892663,0.395932904087805,2424.421598
"644",2011,"PHL","IDN","Indonesia","Philippines",852.362178,"Philippines","Indonesia",605.858074,0.289201128771812,246.504104
"645",2011,"PHL","IND","India","Philippines",450.280762,"Philippines","India",387.903882,0.138528858579128,62.37688
"646",2011,"PHL","JPN","Japan","Philippines",8942.546153,"Philippines","Japan",8866.494444,0.00850448045766987,76.0517089999994
"647",2011,"PHL","KHM","Cambodia","Philippines",8.156854,"Philippines","Cambodia",9.742869,-0.194439547403938,-1.586015
"648",2011,"PHL","KOR","Rep. of Korea","Philippines",3571.472412,"Philippines","Rep. of Korea",2196.404869,0.385014185852264,1375.067543
"649",2011,"PHL","LAO","Lao People's Dem. Rep.","Philippines",1.344891,"Philippines","Lao People's Dem. Rep.",0.611476,0.545334157191921,0.733415
"650",2011,"PHL","MMR","Myanmar","Philippines",13.810582,"Philippines","Myanmar",14.129197,-0.0230703528642022,-0.318614999999999
"651",2011,"PHL","MYS","Malaysia","Philippines",1561.783644,"Philippines","Malaysia",1098.988452,0.296324778261028,462.795192
"652",2011,"PHL","NZL","New Zealand","Philippines",136.138415,"Philippines","New Zealand",44.647275,0.672044991856266,91.49114
"653",2011,"PHL","RUS","Russian Federation","Philippines",398.613734,"Philippines","Russian Federation",43.562594,0.890714768999906,355.05114
"654",2011,"PHL","SGP","Singapore","Philippines",6201.447092,"Philippines","Singapore",4277.729119,0.310204690044302,1923.717973
"655",2011,"PHL","THA","Thailand","Philippines",2701.824064,"Philippines","Thailand",1903.966761,0.295303204094935,797.857303
"656",2011,"PHL","USA","USA","Philippines",9481.140514,"Philippines","USA",7106.742822,0.250433762530355,2374.397692
"657",2011,"PHL","VNM","Viet Nam","Philippines",805.138016,"Philippines","Viet Nam",718.004176,0.10822224049597,87.13384
"658",2011,"RUS","AUS","Australia","Russian Federation",1032.728844,"Russian Federation","Australia",65.598657,0.936480270323504,967.130187
"659",2011,"RUS","BRN","Brunei Darussalam","Russian Federation",0.01307,"Russian Federation","Brunei Darussalam",0.431926,-32.0471308339709,-0.418856
"660",2011,"RUS","CAN","Canada","Russian Federation",1298.773716,"Russian Federation","Canada",536.75067,0.586725028857914,762.023046
"661",2011,"RUS","CHN","China","Russian Federation",40362.599801,"Russian Federation","China",34692.361997,0.140482472188511,5670.237804
"662",2011,"RUS","HKG","China, Hong Kong SAR","Russian Federation",868.060034,"Russian Federation","China, Hong Kong SAR",613.950588,0.292732571535484,254.109446
"663",2011,"RUS","IDN","Indonesia","Russian Federation",1680.866838,"Russian Federation","Indonesia",579.723549,0.655104416427305,1101.143289
"664",2011,"RUS","IND","India","Russian Federation",4050.976235,"Russian Federation","India",4665.703624,-0.151747962303215,-614.727389
"665",2011,"RUS","JPN","Japan","Russian Federation",19012.310704,"Russian Federation","Japan",14234.690258,0.251290888329257,4777.620446
"666",2011,"RUS","KHM","Cambodia","Russian Federation",13.131107,"Russian Federation","Cambodia",3.813279,0.709599579075854,9.317828
"667",2011,"RUS","KOR","Rep. of Korea","Russian Federation",10852.170996,"Russian Federation","Rep. of Korea",13329.720578,-0.228299902656639,-2477.549582
"668",2011,"RUS","LAO","Lao People's Dem. Rep.","Russian Federation",39.565028,"Russian Federation","Lao People's Dem. Rep.",10.152951,0.743385724382654,29.412077
"669",2011,"RUS","MMR","Myanmar","Russian Federation",2.450786,"Russian Federation","Myanmar",270.195857,-109.248653697222,-267.745071
"670",2011,"RUS","MYS","Malaysia","Russian Federation",363.952796,"Russian Federation","Malaysia",417.302993,-0.146585484673677,-53.350197
"671",2011,"RUS","NZL","New Zealand","Russian Federation",1204.132428,"Russian Federation","New Zealand",5.408274,0.995508572085395,1198.724154
"672",2011,"RUS","PHL","Philippines","Russian Federation",1548.504878,"Russian Federation","Philippines",1217.660286,0.213654213622697,330.844592
"673",2011,"RUS","SGP","Singapore","Russian Federation",3303.49272,"Russian Federation","Singapore",2250.13344,0.318862297962019,1053.35928
"674",2011,"RUS","THA","Thailand","Russian Federation",4518.468558,"Russian Federation","Thailand",2097.781882,0.535731663267668,2420.686676
"675",2011,"RUS","USA","USA","Russian Federation",35557.789977,"Russian Federation","USA",15626.334638,0.560536955527673,19931.455339
"676",2011,"RUS","VNM","Viet Nam","Russian Federation",694.013728,"Russian Federation","Viet Nam",1010.145947,-0.455512918902953,-316.132219
"677",2011,"SGP","AUS","Australia","Singapore",14596.108716,"Singapore","Australia",16078.722859,-0.10157598657612,-1482.614143
"678",2011,"SGP","BRN","Brunei Darussalam","Singapore",702.238635,"Singapore","Brunei Darussalam",1576.171029,-1.24449489168308,-873.932394
"679",2011,"SGP","CAN","Canada","Singapore",1571.769065,"Singapore","Canada",1404.245653,0.106582713536228,167.523412
"680",2011,"SGP","CHN","China","Singapore",28139.648591,"Singapore","China",42692.809289,-0.517176348202677,-14553.160698
"681",2011,"SGP","HKG","China, Hong Kong SAR","Singapore",33000.893314,"Singapore","China, Hong Kong SAR",45053.156558,-0.365210212018323,-12052.263244
"682",2011,"SGP","IDN","Indonesia","Singapore",25964.665865,"Singapore","Indonesia",45330.33062,-0.745846869576113,-19365.664755
"683",2011,"SGP","IND","India","Singapore",8155.302039,"Singapore","India",14322.342939,-0.756200183697451,-6167.0409
"684",2011,"SGP","JPN","Japan","Singapore",8677.248099,"Singapore","Japan",18373.43256,-1.11742621051914,-9696.184461
"685",2011,"SGP","KHM","Cambodia","Singapore",238.057814,"Singapore","Cambodia",3690.129134,-14.5009788252529,-3452.07132
"686",2011,"SGP","KOR","Rep. of Korea","Singapore",8966.595391,"Singapore","Rep. of Korea",15480.415873,-0.726454155446569,-6513.820482
"687",2011,"SGP","LAO","Lao People's Dem. Rep.","Singapore",7.814442,"Singapore","Lao People's Dem. Rep.",34.719273,-3.44296253014611,-26.904831
"688",2011,"SGP","MMR","Myanmar","Singapore",2529.649613,"Singapore","Myanmar",1213.343678,0.520351090615647,1316.305935
"689",2011,"SGP","MYS","Malaysia","Singapore",23995.386623,"Singapore","Malaysia",50999.151124,-1.12537317798899,-27003.764501
"690",2011,"SGP","NZL","New Zealand","Singapore",2163.267188,"Singapore","New Zealand",2126.583366,0.0169576010783555,36.683822
"691",2011,"SGP","PHL","Philippines","Singapore",5143.942479,"Singapore","Philippines",6767.164302,-0.315559870590847,-1623.221823
"692",2011,"SGP","RUS","Russian Federation","Singapore",384.256336,"Singapore","Russian Federation",422.004584,-0.0982371517746426,-37.748248
"693",2011,"SGP","THA","Thailand","Singapore",7787.265708,"Singapore","Thailand",14124.825765,-0.813836370125307,-6337.560057
"694",2011,"SGP","USA","USA","Singapore",19367.940323,"Singapore","USA",22205.372075,-0.14650147122926,-2837.431752
"695",2011,"SGP","VNM","Viet Nam","Singapore",6390.575285,"Singapore","Viet Nam",10141.84433,-0.587000211671867,-3751.269045
"696",2011,"THA","AUS","Australia","Thailand",8710.152142,"Thailand","Australia",7997.079218,0.0818668735488089,713.072924000001
"697",2011,"THA","BRN","Brunei Darussalam","Thailand",152.150427,"Thailand","Brunei Darussalam",137.035146,0.0993443219189915,15.115281
"698",2011,"THA","CAN","Canada","Thailand",2702.606992,"Thailand","Canada",1710.620015,0.367048179752508,991.986977
"699",2011,"THA","CHN","China","Thailand",39039.795886,"Thailand","China",27402.402319,0.298090533080202,11637.393567
"700",2011,"THA","HKG","China, Hong Kong SAR","Thailand",10874.726658,"Thailand","China, Hong Kong SAR",16479.025783,-0.515350803863856,-5604.299125
"701",2011,"THA","IDN","Indonesia","Thailand",10405.115164,"Thailand","Indonesia",10078.023723,0.0314356387069778,327.091441
"702",2011,"THA","IND","India","Thailand",5055.564463,"Thailand","India",5181.437924,-0.0248980033626762,-125.873461
"703",2011,"THA","JPN","Japan","Thailand",24528.973647,"Thailand","Japan",24070.267314,0.0187005921895187,458.706332999998
"704",2011,"THA","KHM","Cambodia","Thailand",726.477309,"Thailand","Cambodia",2905.395163,-2.99929237569621,-2178.917854
"705",2011,"THA","KOR","Rep. of Korea","Thailand",5413.359627,"Thailand","Rep. of Korea",4577.340523,0.154436276472418,836.019104
"706",2011,"THA","LAO","Lao People's Dem. Rep.","Thailand",1576.510003,"Thailand","Lao People's Dem. Rep.",2789.524184,-0.769430056702279,-1213.014181
"707",2011,"THA","MMR","Myanmar","Thailand",760.816527,"Thailand","Myanmar",2845.829774,-2.74049415727269,-2085.013247
"708",2011,"THA","MYS","Malaysia","Thailand",11276.639692,"Thailand","Malaysia",12398.740116,-0.0995066309333314,-1122.100424
"709",2011,"THA","NZL","New Zealand","Thailand",1330.03142,"Thailand","New Zealand",854.747162,0.357348142948382,475.284258
"710",2011,"THA","PHL","Philippines","Thailand",3641.303152,"Thailand","Philippines",4640.865879,-0.274506868907904,-999.562727
"711",2011,"THA","RUS","Russian Federation","Thailand",1937.48954,"Thailand","Russian Federation",1149.510669,0.406700967789483,787.978871
"712",2011,"THA","SGP","Singapore","Thailand",11393.271498,"Thailand","Singapore",11450.085836,-0.00498665708176738,-56.8143380000001
"713",2011,"THA","USA","USA","Thailand",25751.271324,"Thailand","USA",21893.128184,0.149823404501363,3858.14314
"714",2011,"THA","VNM","Viet Nam","Thailand",6383.5883,"Thailand","Viet Nam",7059.187341,-0.10583374259897,-675.599040999999
"715",2011,"USA","AUS","Australia","USA",26797.968729,"USA","Australia",27622.66921,-0.0307747385385793,-824.700481
"716",2011,"USA","BRN","Brunei Darussalam","USA",354.355469,"USA","Brunei Darussalam",184.371635,0.479698632787293,169.983834
"717",2011,"USA","CAN","Canada","USA",223172.493269,"USA","Canada",281237.169082,-0.26017846089577,-58064.675813
"718",2011,"USA","CHN","China","USA",123124.009886,"USA","China",104121.382985,0.154337297157512,19002.626901
"719",2011,"USA","HKG","China, Hong Kong SAR","USA",31662.749442,"USA","China, Hong Kong SAR",36375.362738,-0.148837778747945,-4712.613296
"720",2011,"USA","IDN","Indonesia","USA",10834.043422,"USA","Indonesia",7421.405814,0.314992055604113,3412.637608
"721",2011,"USA","IND","India","USA",22573.883431,"USA","India",21542.181274,0.0457033527329726,1031.702157
"722",2011,"USA","JPN","Japan","USA",76266.742311,"USA","Japan",65791.776716,0.137346440631819,10474.965595
"723",2011,"USA","KHM","Cambodia","USA",144.884416,"USA","Cambodia",186.568289,-0.287704324252513,-41.683873
"724",2011,"USA","KOR","Rep. of Korea","USA",44814.717937,"USA","Rep. of Korea",43461.393727,0.0301982088094917,1353.32421
"725",2011,"USA","LAO","Lao People's Dem. Rep.","USA",12.87398,"USA","Lao People's Dem. Rep.",26.084818,-1.02616580109648,-13.210838
"726",2011,"USA","MMR","Myanmar","USA",200.324709,"USA","Myanmar",48.949883,0.7556473026001,151.374826
"727",2011,"USA","MYS","Malaysia","USA",18106.864563,"USA","Malaysia",14263.433003,0.212263782425023,3843.43156
"728",2011,"USA","NZL","New Zealand","USA",5036.743013,"USA","New Zealand",3506.791853,0.303758034914854,1529.95116
"729",2011,"USA","PHL","Philippines","USA",6949.947825,"USA","Philippines",7727.870939,-0.111932223606297,-777.923114
"730",2011,"USA","RUS","Russian Federation","USA",12881.40959,"USA","Russian Federation",8318.43925,0.354229116628842,4562.97034
"731",2011,"USA","SGP","Singapore","USA",39011.167067,"USA","Singapore",31261.58978,0.198650229399455,7749.577287
"732",2011,"USA","THA","Thailand","USA",13472.810401,"USA","Thailand",10929.766591,0.18875377403153,2543.04381
"733",2011,"USA","VNM","Viet Nam","USA",4555.260385,"USA","Viet Nam",4315.22042,0.0526951139369391,240.039965
"734",2011,"VNM","AUS","Australia","Viet Nam",2916.414824,"Viet Nam","Australia",2601.965229,0.10782059959794,314.449595
"735",2011,"VNM","BRN","Brunei Darussalam","Viet Nam",7.816946,"Viet Nam","Brunei Darussalam",15.362291,-0.96525484505074,-7.545345
"736",2011,"VNM","CAN","Canada","Viet Nam",1346.102359,"Viet Nam","Canada",969.408587,0.279840362422246,376.693772
"737",2011,"VNM","CHN","China","Viet Nam",11116.531136,"Viet Nam","China",11613.323632,-0.0446895249896055,-496.792496
"738",2011,"VNM","HKG","China, Hong Kong SAR","Viet Nam",2520.970276,"Viet Nam","China, Hong Kong SAR",2205.716065,0.125052728309122,315.254211
"739",2011,"VNM","IDN","Indonesia","Viet Nam",2382.947619,"Viet Nam","Indonesia",2358.900369,0.0100913884167087,24.0472500000001
"740",2011,"VNM","IND","India","Viet Nam",1554.279785,"Viet Nam","India",1553.921231,0.000230688196205236,0.358553999999913
"741",2011,"VNM","JPN","Japan","Viet Nam",11552.10863,"Viet Nam","Japan",11091.71317,0.0398538028636941,460.39546
"742",2011,"VNM","KHM","Cambodia","Viet Nam",882.920666,"Viet Nam","Cambodia",2519.028736,-1.85306351182406,-1636.10807
"743",2011,"VNM","KOR","Rep. of Korea","Viet Nam",5084.245632,"Viet Nam","Rep. of Korea",4866.7293,0.0427824199977599,217.516332
"744",2011,"VNM","LAO","Lao People's Dem. Rep.","Viet Nam",259.636607,"Viet Nam","Lao People's Dem. Rep.",286.570912,-0.103738472441215,-26.934305
"745",2011,"VNM","MMR","Myanmar","Viet Nam",59.364304,"Viet Nam","Myanmar",82.457761,-0.389012511626516,-23.093457
"746",2011,"VNM","MYS","Malaysia","Viet Nam",3376.825672,"Viet Nam","Malaysia",2770.807985,0.179463717071623,606.017687
"747",2011,"VNM","NZL","New Zealand","Viet Nam",256.490395,"Viet Nam","New Zealand",151.377389,0.409812640352478,105.113006
"748",2011,"VNM","PHL","Philippines","Viet Nam",911.685405,"Viet Nam","Philippines",1535.312982,-0.684038127165149,-623.627577
"749",2011,"VNM","RUS","Russian Federation","Viet Nam",1722.183028,"Viet Nam","Russian Federation",1287.323795,0.252504655968541,434.859233
"750",2011,"VNM","SGP","Singapore","Viet Nam",1658.819128,"Viet Nam","Singapore",2149.252194,-0.295651923541118,-490.433066
"751",2011,"VNM","THA","Thailand","Viet Nam",2027.100638,"Viet Nam","Thailand",1938.258935,0.0438269819142545,88.8417029999998
"752",2011,"VNM","USA","USA","Viet Nam",18456.988144,"Viet Nam","USA",16970.422,0.080542184477875,1486.566144
"753",2012,"AUS","BRN","Brunei Darussalam","Australia",50.873196,"Australia","Brunei Darussalam",36.903121,0.27460580616952,13.970075
"754",2012,"AUS","CAN","Canada","Australia",2081.251713,"Australia","Canada",1725.616504,0.170875635454672,355.635209
"755",2012,"AUS","CHN","China","Australia",84568.208584,"Australia","China",75836.312258,0.103252705386644,8731.896326
"756",2012,"AUS","HKG","China, Hong Kong SAR","Australia",6548.531906,"Australia","China, Hong Kong SAR",2650.744786,0.595215412545934,3897.78712
"757",2012,"AUS","IDN","Indonesia","Australia",5297.647618,"Australia","Indonesia",4952.845059,0.0650859747312094,344.802559
"758",2012,"AUS","IND","India","Australia",12928.893585,"Australia","India",12611.72968,0.0245314034735324,317.163904999999
"759",2012,"AUS","JPN","Japan","Australia",56449.991809,"Australia","Japan",49680.326911,0.119923221971499,6769.664898
"760",2012,"AUS","KHM","Cambodia","Australia",24.921427,"Australia","Cambodia",28.386598,-0.13904384367717,-3.465171
"761",2012,"AUS","KOR","Rep. of Korea","Australia",22987.586119,"Australia","Rep. of Korea",20540.980531,0.106431600748971,2446.605588
"762",2012,"AUS","LAO","Lao People's Dem. Rep.","Australia",13.613562,"Australia","Lao People's Dem. Rep.",36.893875,-1.71008241634335,-23.280313
"763",2012,"AUS","MMR","Myanmar","Australia",66.663094,"Australia","Myanmar",88.017791,-0.320337621893157,-21.354697
"764",2012,"AUS","MYS","Malaysia","Australia",4726.699315,"Australia","Malaysia",5256.062099,-0.111994173676351,-529.362784
"765",2012,"AUS","NZL","New Zealand","Australia",5818.687681,"Australia","New Zealand",7665.859674,-0.317455085109937,-1847.171993
"766",2012,"AUS","PHL","Philippines","Australia",1450.953553,"Australia","Philippines",1870.117253,-0.288888434184082,-419.1637
"767",2012,"AUS","RUS","Russian Federation","Australia",896.275684,"Australia","Russian Federation",822.245163,0.0825979353468658,74.0305209999999
"768",2012,"AUS","SGP","Singapore","Australia",5520.879244,"Australia","Singapore",7374.403923,-0.335729980150241,-1853.524679
"769",2012,"AUS","THA","Thailand","Australia",5446.459885,"Australia","Thailand",5043.884662,0.0739150258149748,402.575223
"770",2012,"AUS","USA","USA","Australia",9673.186809,"Australia","USA",9515.734602,0.0162771804276028,157.452207
"771",2012,"AUS","VNM","Viet Nam","Australia",1772.182847,"Australia","Viet Nam",1848.743755,-0.0432014722011356,-76.5609079999999
"772",2012,"BRN","AUS","Australia","Brunei Darussalam",1092.661018,"Brunei Darussalam","Australia",968.684908,0.113462554221002,123.97611
"773",2012,"BRN","CAN","Canada","Brunei Darussalam",6.678635,"Brunei Darussalam","Canada",0.944626,0.858560020123873,5.734009
"774",2012,"BRN","CHN","China","Brunei Darussalam",373.085183,"Brunei Darussalam","China",348.948919,0.0646937082998549,24.136264
"775",2012,"BRN","HKG","China, Hong Kong SAR","Brunei Darussalam",5.669203,"Brunei Darussalam","China, Hong Kong SAR",4.513937,0.203779261388241,1.155266
"776",2012,"BRN","IDN","Indonesia","Brunei Darussalam",419.793744,"Brunei Darussalam","Indonesia",459.874275,-0.0954767229689826,-40.080531
"777",2012,"BRN","IND","India","Brunei Darussalam",939.257961,"Brunei Darussalam","India",1157.799438,-0.232674607056112,-218.541477
"778",2012,"BRN","JPN","Japan","Brunei Darussalam",5990.677916,"Brunei Darussalam","Japan",5737.858907,0.0422020700403149,252.819009
"779",2012,"BRN","KHM","Cambodia","Brunei Darussalam",0.006653,"Brunei Darussalam","Cambodia",0.007702,-0.15767323012175,-0.001049
"780",2012,"BRN","KOR","Rep. of Korea","Brunei Darussalam",1982.902917,"Brunei Darussalam","Rep. of Korea",2046.767256,-0.0322074966214799,-63.8643390000002
"781",2012,"BRN","LAO","Lao People's Dem. Rep.","Brunei Darussalam",0.025151,"Brunei Darussalam","Lao People's Dem. Rep.",0.000561,0.977694723867838,0.02459
"782",2012,"BRN","MYS","Malaysia","Brunei Darussalam",52.514774,"Brunei Darussalam","Malaysia",89.2078,-0.698718155009103,-36.693026
"783",2012,"BRN","NZL","New Zealand","Brunei Darussalam",973.587562,"Brunei Darussalam","New Zealand",661.385154,0.320672141043642,312.202408
"784",2012,"BRN","PHL","Philippines","Brunei Darussalam",58.5823,"Brunei Darussalam","Philippines",60.579391,-0.0340903481085585,-1.997091
"785",2012,"BRN","RUS","Russian Federation","Brunei Darussalam",0.019051,"Brunei Darussalam","Russian Federation",0.037074,-0.94603957797491,-0.018023
"786",2012,"BRN","SGP","Singapore","Brunei Darussalam",131.228035,"Brunei Darussalam","Singapore",233.200173,-0.777060618182692,-101.972138
"787",2012,"BRN","THA","Thailand","Brunei Darussalam",442.141817,"Brunei Darussalam","Thailand",473.029204,-0.0698585517415558,-30.887387
"788",2012,"BRN","USA","USA","Brunei Darussalam",89.10296,"Brunei Darussalam","USA",95.109169,-0.0674075137346728,-6.006209
"789",2012,"BRN","VNM","Viet Nam","Brunei Darussalam",610.550667,"Brunei Darussalam","Viet Nam",592.325875,0.0298497618380294,18.224792
"790",2012,"CAN","AUS","Australia","Canada",2375.969997,"Canada","Australia",2040.683664,0.14111555845543,335.286333
"791",2012,"CAN","BRN","Brunei Darussalam","Canada",12.299335,"Canada","Brunei Darussalam",4.305877,0.649909771544559,7.993458
"792",2012,"CAN","CHN","China","Canada",23209.147824,"Canada","China",19383.182171,0.164847312879091,3825.965653
"793",2012,"CAN","HKG","China, Hong Kong SAR","Canada",2331.579246,"Canada","China, Hong Kong SAR",2466.403977,-0.0578254979886711,-134.824731
"794",2012,"CAN","IDN","Indonesia","Canada",1810.746039,"Canada","Indonesia",1682.879536,0.070615370817332,127.866503
"795",2012,"CAN","IND","India","Canada",2561.282763,"Canada","India",2362.840617,0.0774776408394548,198.442146
"796",2012,"CAN","JPN","Japan","Canada",12690.506539,"Canada","Japan",10350.578329,0.184384145960527,2339.92821
"797",2012,"CAN","KHM","Cambodia","Canada",5.992522,"Canada","Cambodia",7.604177,-0.268944360988579,-1.611655
"798",2012,"CAN","KOR","Rep. of Korea","Canada",5247.041088,"Canada","Rep. of Korea",3717.990343,0.291412001422467,1529.050745
"799",2012,"CAN","LAO","Lao People's Dem. Rep.","Canada",12.541009,"Canada","Lao People's Dem. Rep.",9.521117,0.24080135816823,3.019892
"800",2012,"CAN","MMR","Myanmar","Canada",5.0928,"Canada","Myanmar",3.087489,0.393754123468426,2.005311
"801",2012,"CAN","MYS","Malaysia","Canada",929.833502,"Canada","Malaysia",784.365199,0.156445538569119,145.468303
"802",2012,"CAN","NZL","New Zealand","Canada",465.183871,"Canada","New Zealand",385.477251,0.171344332787497,79.70662
"803",2012,"CAN","PHL","Philippines","Canada",332.453877,"Canada","Philippines",523.358595,-0.574229182473935,-190.904718
"804",2012,"CAN","RUS","Russian Federation","Canada",2473.19971,"Canada","Russian Federation",1653.352421,0.33149255423453,819.847289
"805",2012,"CAN","SGP","Singapore","Canada",1244.983276,"Canada","Singapore",896.925435,0.279568286345398,348.057841
"806",2012,"CAN","THA","Thailand","Canada",936.225244,"Canada","Thailand",717.899346,0.23319804651625,218.325898
"807",2012,"CAN","USA","USA","Canada",327502.57036,"Canada","USA",338260.042786,-0.0328469862516654,-10757.472426
"808",2012,"CAN","VNM","Viet Nam","Canada",455.738435,"Canada","Viet Nam",370.248702,0.187585084852455,85.489733
"809",2012,"CHN","AUS","Australia","China",45996.260698,"China","Australia",37734.919542,0.179608973221582,8261.34115599999
"810",2012,"CHN","BRN","Brunei Darussalam","China",406.677951,"China","Brunei Darussalam",1252.438159,-2.07968050866864,-845.760208
"811",2012,"CHN","CAN","Canada","China",50764.771704,"China","Canada",28125.194109,0.445970243439825,22639.577595
"812",2012,"CHN","HKG","China, Hong Kong SAR","China",251996.214295,"China","China, Hong Kong SAR",323445.330291,-0.283532497485688,-71449.115996
"813",2012,"CHN","IDN","Indonesia","China",29387.066842,"China","Indonesia",34285.243915,-0.166677984547935,-4898.177073
"814",2012,"CHN","IND","India","China",54140.455371,"China","India",47677.451834,0.119374753919448,6463.003537
"815",2012,"CHN","JPN","Japan","China",188500.370264,"China","Japan",151626.580721,0.195616536409755,36873.789543
"816",2012,"CHN","KHM","Cambodia","China",2227.754365,"China","Cambodia",2708.103063,-0.21562013548114,-480.348698
"817",2012,"CHN","KOR","Rep. of Korea","China",80782.203113,"China","Rep. of Korea",87673.764182,-0.0853103877268602,-6891.561069
"818",2012,"CHN","LAO","Lao People's Dem. Rep.","China",518.153373,"China","Lao People's Dem. Rep.",937.094035,-0.808526362714617,-418.940662
"819",2012,"CHN","MMR","Myanmar","China",2496.601254,"China","Myanmar",5673.75623,-1.27259207729293,-3177.154976
"820",2012,"CHN","MYS","Malaysia","China",29723.042078,"China","Malaysia",36525.700292,-0.228868168882185,-6802.658214
"821",2012,"CHN","NZL","New Zealand","China",6248.986386,"China","New Zealand",3864.557875,0.381570444183074,2384.428511
"822",2012,"CHN","PHL","Philippines","China",7136.409946,"China","Philippines",16732.210058,-1.34462568498864,-9595.800112
"823",2012,"CHN","RUS","Russian Federation","China",51767.694478,"China","Russian Federation",44056.551091,0.148956670076877,7711.143387
"824",2012,"CHN","SGP","Singapore","China",39691.551634,"China","Singapore",40750.209041,-0.02667210938897,-1058.657407
"825",2012,"CHN","THA","Thailand","China",36956.544126,"China","Thailand",31196.768378,0.155852661124443,5759.775748
"826",2012,"CHN","USA","USA","China",444386.003526,"China","USA",352438.221016,0.206909717633851,91947.78251
"827",2012,"CHN","VNM","Viet Nam","China",29034.966032,"China","Viet Nam",34212.58698,-0.178323644060532,-5177.620948
"828",2012,"HKG","AUS","Australia","China, Hong Kong SAR",1233.536499,"China, Hong Kong SAR","Australia",5202.762157,-3.21776101576059,-3969.225658
"829",2012,"HKG","BRN","Brunei Darussalam","China, Hong Kong SAR",44.377189,"China, Hong Kong SAR","Brunei Darussalam",19.067345,0.570334547327908,25.309844
"830",2012,"HKG","CAN","Canada","China, Hong Kong SAR",279.845363,"China, Hong Kong SAR","Canada",3111.522728,-10.1187217634905,-2831.677365
"831",2012,"HKG","CHN","China","China, Hong Kong SAR",17895.803904,"China, Hong Kong SAR","China",284360.806233,-14.8898034286932,-266465.002329
"832",2012,"HKG","IDN","Indonesia","China, Hong Kong SAR",1930.212884,"China, Hong Kong SAR","Indonesia",2688.035892,-0.392611102268448,-757.823008
"833",2012,"HKG","IND","India","China, Hong Kong SAR",7626.614508,"China, Hong Kong SAR","India",11057.065282,-0.449799943395802,-3430.450774
"834",2012,"HKG","JPN","Japan","China, Hong Kong SAR",1521.917893,"China, Hong Kong SAR","Japan",18567.228241,-11.1998882636174,-17045.310348
"835",2012,"HKG","KHM","Cambodia","China, Hong Kong SAR",507.663191,"China, Hong Kong SAR","Cambodia",810.773022,-0.597068758132594,-303.109831
"836",2012,"HKG","KOR","Rep. of Korea","China, Hong Kong SAR",2058.386756,"China, Hong Kong SAR","Rep. of Korea",8135.092355,-2.95216901356705,-6076.705599
